id,sampleId,pointId,x,y,floor,mapId,sessionId,dataSplit,deviceModel,androidVersion,appVersion,note,sourceMode,moveDirection,intervalMeters,azimuth,ssid,bssid,rssi,frequency,scanFreshness,scanUpdated,duplicateScore,timestamp
59,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:56:e3:5c,-65,5785,FRESH,true,0.0,1780144654856
60,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,EHS_PLAZA,c0:c7:0a:16:e3:5c,-65,5785,FRESH,true,0.0,1780144654856
61,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:16:e3:5d,-65,5785,FRESH,true,0.0,1780144654856
62,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Live-streaming,c0:c7:0a:96:e3:5d,-65,5785,FRESH,true,0.0,1780144654856
63,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,E-Mirror,c0:c7:0a:d6:e2:f9,-66,2437,FRESH,true,0.0,1780144654856
64,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,OMO_office,c0:c7:0a:d6:e1:e8,-67,2437,FRESH,true,0.0,1780144654856
65,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,TPE-Free,20:9c:b4:26:52:f0,-67,5320,FRESH,true,0.0,1780144654856
66,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,meeting,c0:c7:0a:16:e1:ea,-67,2437,FRESH,true,0.0,1780144654856
67,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,vivo Y36 5G,0e:b3:32:40:e3:70,-67,5180,FRESH,true,0.0,1780144654856
68,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,MERCUSYS_639E,30:16:9d:bf:63:9e,-67,2427,FRESH,true,0.0,1780144654856
